Stop_ID_Num,SERVICE_PERIOD,MAIN_CROSS_STREET,ROUTES_SERVED,AVG_BOARDINGS,AVG_ALIGHTINGS,AVG_ACTIVITY,Stop_ID_clean,stop_code_clean,stop_name,stop_lat,stop_lon,geometry,index_right,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,objectid,Geographic ID,State FIPS,County FIPS,Census Tract,Total Population,Total Population for Income,Total Civilian Population,Total Households,Total Families,Total Over 5 Population,Total Over 75 Population,People of Color Population,Single-Parent Family Population,Limited English Proficiency Population,Low-Income Population,Disabled Population,Rent-Burdened Population,Zero-Vehicle Household Population,Percent Over 75,Percent People of Color,Percent Single-Parent Family,Percent Limited English Proficiency,Percent Low-Income,Percent Disabled,Percent Rent-Burdened,Percent Zero-Vehicle Household,Over 75 Reg Mean Plus Half SD,People of Color Reg Mean Plus Half SD,Single-Parent Family Reg Mean Plus Half SD,Limited English Proficiency Reg Mean Plus Half SD,Low-Income Reg Mean Plus Half SD,Disabled Reg Mean Plus Half SD,Rent-Burdened Reg Mean Plus Half SD,Zero-Vehicle Household Reg Mean Plus Half SD,PBA 2035 Equity Priority Community,PBA 2040 Equity Priority Community,PBA 2050 Equity Priority Community,Change PBA 2040 to 2050,Equity Priority Community Class,Shape__Area,Shape__Length,Route,Cluster,Underserved_Score,Cluster_Label
60008.0,Weekday,SAN JOSE AIRPORT - TERMINAL A,60,195.75870036825916,146.31555535967297,342.0742557279321,60008,60008,SJC Airport Terminal A,37.370456,-121.930182,POINT (-121.930182 37.370456),330,06,085,505100,1400000US06085505100,06085505100,5051,CT,6965098,0,2773,6085505100,6,85,505100,3985,3985,3985,1932,928,3693,177,3111,96,364,1210,446,259,298,0.0444165621079046,0.780677540777917,0.103448275862069,0.0985648524235039,0.303638644918444,0.111919698870765,0.134057971014493,0.154244306418219,0,1,0,0,1,0,0,1,0,0,1,1,High,0.000708473380655,0.122580256508336,60,2,0.04831234633262471,Cluster 2
60011.0,Weekday,SAN JOSE AIRPORT - TERMINAL B,60,97.67235574882638,73.80946357564005,171.48181932446644,60011,60011,SJC Airport Terminal B,37.364453,-121.923073,POINT (-121.923073 37.364453),330,06,085,505100,1400000US06085505100,06085505100,5051,CT,6965098,0,2773,6085505100,6,85,505100,3985,3985,3985,1932,928,3693,177,3111,96,364,1210,446,259,298,0.0444165621079046,0.780677540777917,0.103448275862069,0.0985648524235039,0.303638644918444,0.111919698870765,0.134057971014493,0.154244306418219,0,1,0,0,1,0,0,1,0,0,1,1,High,0.000708473380655,0.122580256508336,60,2,0.04831234633262471,Cluster 2
60014.0,Weekday,1ST + METRO,60,116.67660370675078,59.49832169464523,176.174925401396,60014,60014,Metro Station,37.36977,-121.915884,POINT (-121.915884 37.36977),330,06,085,505100,1400000US06085505100,06085505100,5051,CT,6965098,0,2773,6085505100,6,85,505100,3985,3985,3985,1932,928,3693,177,3111,96,364,1210,446,259,298,0.0444165621079046,0.780677540777917,0.103448275862069,0.0985648524235039,0.303638644918444,0.111919698870765,0.134057971014493,0.154244306418219,0,1,0,0,1,0,0,1,0,0,1,1,High,0.000708473380655,0.122580256508336,60,2,0.04831234633262471,Cluster 2
60032.0,Weekday,KING + MABURY,77,53.205266981040964,17.669824014135155,70.87509099517614,60032,60032,King & Mabury,37.366255,-121.869118,POINT (-121.869118 37.366255),223,06,085,503601,1400000US06085503601,06085503601,5036.01,CT,1372314,0,2709,6085503601,6,85,503601,3148,3096,3148,851,647,2920,140,2435,97,559,1458,356,142,66,0.0444726810673443,0.773506988564168,0.149922720247295,0.191438356164384,0.47093023255814,0.113087674714104,0.166862514688602,0.0775558166862515,0,1,0,1,1,0,1,0,1,1,1,0,High,0.0001402005605086,0.0562736403673474,77,2,0.07987274020670769,Cluster 2
60033.0,Weekday,KING + LAS PLUMAS,77,55.551636487008,11.340564535223972,66.89220102223197,60033,60033,King & Las Plumas,37.362073,-121.864887,POINT (-121.864887 37.362073),223,06,085,503601,1400000US06085503601,06085503601,5036.01,CT,1372314,0,2709,6085503601,6,85,503601,3148,3096,3148,851,647,2920,140,2435,97,559,1458,356,142,66,0.0444726810673443,0.773506988564168,0.149922720247295,0.191438356164384,0.47093023255814,0.113087674714104,0.166862514688602,0.0775558166862515,0,1,0,1,1,0,1,0,1,1,1,0,High,0.0001402005605086,0.0562736403673474,77,2,0.07987274020670769,Cluster 2
60034.0,Weekday,KING + MCKEE,77,76.77150090191887,41.779206496118256,118.5507073980371,60034,60034,King & McKee,37.357729,-121.860587,POINT (-121.860587 37.357729),223,06,085,503601,1400000US06085503601,06085503601,5036.01,CT,1372314,0,2709,6085503601,6,85,503601,3148,3096,3148,851,647,2920,140,2435,97,559,1458,356,142,66,0.0444726810673443,0.773506988564168,0.149922720247295,0.191438356164384,0.47093023255814,0.113087674714104,0.166862514688602,0.0775558166862515,0,1,0,1,1,0,1,0,1,1,1,0,High,0.0001402005605086,0.0562736403673474,77,2,0.07987274020670769,Cluster 2
60035.0,Weekday,KING + ALUM ROCK,"22, 77",144.36419603788016,143.43942493694814,287.8036209748283,60035,60035,King & Alum Rock,37.352454,-121.85536,POINT (-121.85536 37.352454),48,06,085,503602,1400000US06085503602,06085503602,5036.02,CT,1220960,0,2710,6085503602,6,85,503602,5368,5354,5368,1388,1057,5068,272,5181,233,1189,2497,493,188,155,0.0506706408345753,0.965163934426229,0.220435193945128,0.234609313338595,0.466380276428838,0.0918405365126677,0.135446685878963,0.111671469740634,0,1,1,1,1,0,0,0,1,1,1,0,Highest,0.0001237982123711,0.0508344664203957,22,1,0.28457770386097425,Cluster 1
60035.0,Weekday,KING + ALUM ROCK,"22, 77",144.36419603788016,143.43942493694814,287.8036209748283,60035,60035,King & Alum Rock,37.352454,-121.85536,POINT (-121.85536 37.352454),48,06,085,503602,1400000US06085503602,06085503602,5036.02,CT,1220960,0,2710,6085503602,6,85,503602,5368,5354,5368,1388,1057,5068,272,5181,233,1189,2497,493,188,155,0.0506706408345753,0.965163934426229,0.220435193945128,0.234609313338595,0.466380276428838,0.0918405365126677,0.135446685878963,0.111671469740634,0,1,1,1,1,0,0,0,1,1,1,0,Highest,0.0001237982123711,0.0508344664203957,77,2,0.07987274020670769,Cluster 2
60036.0,Weekday,KING + SAN ANTONIO,"22, 77",46.7754833874416,47.18585810474357,93.96134149218511,60036,60036,King & San Antonio,37.349498,-121.852468,POINT (-121.852468 37.349498),48,06,085,503602,1400000US06085503602,06085503602,5036.02,CT,1220960,0,2710,6085503602,6,85,503602,5368,5354,5368,1388,1057,5068,272,5181,233,1189,2497,493,188,155,0.0506706408345753,0.965163934426229,0.220435193945128,0.234609313338595,0.466380276428838,0.0918405365126677,0.135446685878963,0.111671469740634,0,1,1,1,1,0,0,0,1,1,1,0,Highest,0.0001237982123711,0.0508344664203957,22,1,0.28457770386097425,Cluster 1
60036.0,Weekday,KING + SAN ANTONIO,"22, 77",46.7754833874416,47.18585810474357,93.96134149218511,60036,60036,King & San Antonio,37.349498,-121.852468,POINT (-121.852468 37.349498),48,06,085,503602,1400000US06085503602,06085503602,5036.02,CT,1220960,0,2710,6085503602,6,85,503602,5368,5354,5368,1388,1057,5068,272,5181,233,1189,2497,493,188,155,0.0506706408345753,0.965163934426229,0.220435193945128,0.234609313338595,0.466380276428838,0.0918405365126677,0.135446685878963,0.111671469740634,0,1,1,1,1,0,0,0,1,1,1,0,Highest,0.0001237982123711,0.0508344664203957,77,2,0.07987274020670769,Cluster 2
60037.0,Weekday,KING + HERMOCILLA,"22, 77",29.002597162039883,48.51269742899,77.51529459102989,60037,60037,King & Hermocilla,37.346626,-121.849806,POINT (-121.849806 37.346626),48,06,085,503602,1400000US06085503602,06085503602,5036.02,CT,1220960,0,2710,6085503602,6,85,503602,5368,5354,5368,1388,1057,5068,272,5181,233,1189,2497,493,188,155,0.0506706408345753,0.965163934426229,0.220435193945128,0.234609313338595,0.466380276428838,0.0918405365126677,0.135446685878963,0.111671469740634,0,1,1,1,1,0,0,0,1,1,1,0,Highest,0.0001237982123711,0.0508344664203957,22,1,0.28457770386097425,Cluster 1
60037.0,Weekday,KING + HERMOCILLA,"22, 77",29.002597162039883,48.51269742899,77.51529459102989,60037,60037,King & Hermocilla,37.346626,-121.849806,POINT (-121.849806 37.346626),48,06,085,503602,1400000US06085503602,06085503602,5036.02,CT,1220960,0,2710,6085503602,6,85,503602,5368,5354,5368,1388,1057,5068,272,5181,233,1189,2497,493,188,155,0.0506706408345753,0.965163934426229,0.220435193945128,0.234609313338595,0.466380276428838,0.0918405365126677,0.135446685878963,0.111671469740634,0,1,1,1,1,0,0,0,1,1,1,0,Highest,0.0001237982123711,0.0508344664203957,77,2,0.07987274020670769,Cluster 2
60038.0,Weekday,KING + VIRGINIA,"22, 77",45.24298295873375,43.75700627202176,88.99998923075546,60038,60038,King & Virginia,37.345333,-121.848495,POINT (-121.848495 37.345333),48,06,085,503602,1400000US06085503602,06085503602,5036.02,CT,1220960,0,2710,6085503602,6,85,503602,5368,5354,5368,1388,1057,5068,272,5181,233,1189,2497,493,188,155,0.0506706408345753,0.965163934426229,0.220435193945128,0.234609313338595,0.466380276428838,0.0918405365126677,0.135446685878963,0.111671469740634,0,1,1,1,1,0,0,0,1,1,1,0,Highest,0.0001237982123711,0.0508344664203957,22,1,0.28457770386097425,Cluster 1
60038.0,Weekday,KING + VIRGINIA,"22, 77",45.24298295873375,43.75700627202176,88.99998923075546,60038,60038,King & Virginia,37.345333,-121.848495,POINT (-121.848495 37.345333),48,06,085,503602,1400000US06085503602,06085503602,5036.02,CT,1220960,0,2710,6085503602,6,85,503602,5368,5354,5368,1388,1057,5068,272,5181,233,1189,2497,493,188,155,0.0506706408345753,0.965163934426229,0.220435193945128,0.234609313338595,0.466380276428838,0.0918405365126677,0.135446685878963,0.111671469740634,0,1,1,1,1,0,0,0,1,1,1,0,Highest,0.0001237982123711,0.0508344664203957,77,2,0.07987274020670769,Cluster 2
60039.0,Weekday,KING + CHAUCER,"22, 77",6.2564634711693525,58.45764154146509,64.71410501263443,60039,60039,King & Chaucer,37.342232,-121.845569,POINT (-121.845569 37.342232),48,06,085,503602,1400000US06085503602,06085503602,5036.02,CT,1220960,0,2710,6085503602,6,85,503602,5368,5354,5368,1388,1057,5068,272,5181,233,1189,2497,493,188,155,0.0506706408345753,0.965163934426229,0.220435193945128,0.234609313338595,0.466380276428838,0.0918405365126677,0.135446685878963,0.111671469740634,0,1,1,1,1,0,0,0,1,1,1,0,Highest,0.0001237982123711,0.0508344664203957,22,1,0.28457770386097425,Cluster 1
60039.0,Weekday,KING + CHAUCER,"22, 77",6.2564634711693525,58.45764154146509,64.71410501263443,60039,60039,King & Chaucer,37.342232,-121.845569,POINT (-121.845569 37.342232),48,06,085,503602,1400000US06085503602,06085503602,5036.02,CT,1220960,0,2710,6085503602,6,85,503602,5368,5354,5368,1388,1057,5068,272,5181,233,1189,2497,493,188,155,0.0506706408345753,0.965163934426229,0.220435193945128,0.234609313338595,0.466380276428838,0.0918405365126677,0.135446685878963,0.111671469740634,0,1,1,1,1,0,0,0,1,1,1,0,Highest,0.0001237982123711,0.0508344664203957,77,2,0.07987274020670769,Cluster 2
60040.0,Weekday,KING + STORY,"22, 77",248.1203844615996,338.877255295444,586.9976397570434,60040,60040,King & Story,37.338917,-121.842306,POINT (-121.842306 37.338917),19,06,085,503401,1400000US06085503401,06085503401,5034.01,CT,749901,0,2700,6085503401,6,85,503401,4855,4790,4855,941,839,4587,171,4787,193,968,1477,380,58,18,0.035221421215242,0.985993820803296,0.230035756853397,0.211031175059952,0.308350730688935,0.07826982492276,0.0616365568544102,0.0191285866099894,0,1,1,1,1,0,0,0,1,1,1,0,High,7.56880385779368e-05,0.0430888958897809,22,1,0.28457770386097425,Cluster 1
60040.0,Weekday,KING + STORY,"22, 77",248.1203844615996,338.877255295444,586.9976397570434,60040,60040,King & Story,37.338917,-121.842306,POINT (-121.842306 37.338917),19,06,085,503401,1400000US06085503401,06085503401,5034.01,CT,749901,0,2700,6085503401,6,85,503401,4855,4790,4855,941,839,4587,171,4787,193,968,1477,380,58,18,0.035221421215242,0.985993820803296,0.230035756853397,0.211031175059952,0.308350730688935,0.07826982492276,0.0616365568544102,0.0191285866099894,0,1,1,1,1,0,0,0,1,1,1,0,High,7.56880385779368e-05,0.0430888958897809,77,2,0.07987274020670769,Cluster 2
60041.0,Weekday,KING + CHRISTOPHER,"22, 77",14.723934059576472,37.458502896312496,52.18243695588901,60041,60041,King & Christopher,37.33641,-121.839846,POINT (-121.839846 37.33641),19,06,085,503401,1400000US06085503401,06085503401,5034.01,CT,749901,0,2700,6085503401,6,85,503401,4855,4790,4855,941,839,4587,171,4787,193,968,1477,380,58,18,0.035221421215242,0.985993820803296,0.230035756853397,0.211031175059952,0.308350730688935,0.07826982492276,0.0616365568544102,0.0191285866099894,0,1,1,1,1,0,0,0,1,1,1,0,High,7.56880385779368e-05,0.0430888958897809,22,1,0.28457770386097425,Cluster 1
60041.0,Weekday,KING + CHRISTOPHER,"22, 77",14.723934059576472,37.458502896312496,52.18243695588901,60041,60041,King & Christopher,37.33641,-121.839846,POINT (-121.839846 37.33641),19,06,085,503401,1400000US06085503401,06085503401,5034.01,CT,749901,0,2700,6085503401,6,85,503401,4855,4790,4855,941,839,4587,171,4787,193,968,1477,380,58,18,0.035221421215242,0.985993820803296,0.230035756853397,0.211031175059952,0.308350730688935,0.07826982492276,0.0616365568544102,0.0191285866099894,0,1,1,1,1,0,0,0,1,1,1,0,High,7.56880385779368e-05,0.0430888958897809,77,2,0.07987274020670769,Cluster 2
60042.0,Weekday,KING + MIAMI,"22, 77",17.889541637413156,48.15651961987101,66.04606125728421,60042,60042,King & Miami,37.333133,-121.836648,POINT (-121.836648 37.333133),19,06,085,503401,1400000US06085503401,06085503401,5034.01,CT,749901,0,2700,6085503401,6,85,503401,4855,4790,4855,941,839,4587,171,4787,193,968,1477,380,58,18,0.035221421215242,0.985993820803296,0.230035756853397,0.211031175059952,0.308350730688935,0.07826982492276,0.0616365568544102,0.0191285866099894,0,1,1,1,1,0,0,0,1,1,1,0,High,7.56880385779368e-05,0.0430888958897809,22,1,0.28457770386097425,Cluster 1
60042.0,Weekday,KING + MIAMI,"22, 77",17.889541637413156,48.15651961987101,66.04606125728421,60042,60042,King & Miami,37.333133,-121.836648,POINT (-121.836648 37.333133),19,06,085,503401,1400000US06085503401,06085503401,5034.01,CT,749901,0,2700,6085503401,6,85,503401,4855,4790,4855,941,839,4587,171,4787,193,968,1477,380,58,18,0.035221421215242,0.985993820803296,0.230035756853397,0.211031175059952,0.308350730688935,0.07826982492276,0.0616365568544102,0.0191285866099894,0,1,1,1,1,0,0,0,1,1,1,0,High,7.56880385779368e-05,0.0430888958897809,77,2,0.07987274020670769,Cluster 2
60043.0,Weekday,KING + HAVANA,"22, 77",27.04534120849911,91.89406937232009,118.93941058081927,60043,60043,King & Havana,37.330799,-121.83436,POINT (-121.83436 37.330799),19,06,085,503401,1400000US06085503401,06085503401,5034.01,CT,749901,0,2700,6085503401,6,85,503401,4855,4790,4855,941,839,4587,171,4787,193,968,1477,380,58,18,0.035221421215242,0.985993820803296,0.230035756853397,0.211031175059952,0.308350730688935,0.07826982492276,0.0616365568544102,0.0191285866099894,0,1,1,1,1,0,0,0,1,1,1,0,High,7.56880385779368e-05,0.0430888958897809,22,1,0.28457770386097425,Cluster 1
60043.0,Weekday,KING + HAVANA,"22, 77",27.04534120849911,91.89406937232009,118.93941058081927,60043,60043,King & Havana,37.330799,-121.83436,POINT (-121.83436 37.330799),19,06,085,503401,1400000US06085503401,06085503401,5034.01,CT,749901,0,2700,6085503401,6,85,503401,4855,4790,4855,941,839,4587,171,4787,193,968,1477,380,58,18,0.035221421215242,0.985993820803296,0.230035756853397,0.211031175059952,0.308350730688935,0.07826982492276,0.0616365568544102,0.0191285866099894,0,1,1,1,1,0,0,0,1,1,1,0,High,7.56880385779368e-05,0.0430888958897809,77,2,0.07987274020670769,Cluster 2
60044.0,Weekday,KING + CUNNINGHAM,"22, 77",26.442690311924057,78.33448978781794,104.777180099742,60044,60044,King & Cunningham,37.32845,-121.832038,POINT (-121.832038 37.32845),19,06,085,503401,1400000US06085503401,06085503401,5034.01,CT,749901,0,2700,6085503401,6,85,503401,4855,4790,4855,941,839,4587,171,4787,193,968,1477,380,58,18,0.035221421215242,0.985993820803296,0.230035756853397,0.211031175059952,0.308350730688935,0.07826982492276,0.0616365568544102,0.0191285866099894,0,1,1,1,1,0,0,0,1,1,1,0,High,7.56880385779368e-05,0.0430888958897809,22,1,0.28457770386097425,Cluster 1
60044.0,Weekday,KING + CUNNINGHAM,"22, 77",26.442690311924057,78.33448978781794,104.777180099742,60044,60044,King & Cunningham,37.32845,-121.832038,POINT (-121.832038 37.32845),19,06,085,503401,1400000US06085503401,06085503401,5034.01,CT,749901,0,2700,6085503401,6,85,503401,4855,4790,4855,941,839,4587,171,4787,193,968,1477,380,58,18,0.035221421215242,0.985993820803296,0.230035756853397,0.211031175059952,0.308350730688935,0.07826982492276,0.0616365568544102,0.0191285866099894,0,1,1,1,1,0,0,0,1,1,1,0,High,7.56880385779368e-05,0.0430888958897809,77,2,0.07987274020670769,Cluster 2
60045.0,Weekday,KING + WAVERLY,"22, 77",18.443829424789175,61.726545457466536,80.17037488225569,60045,60045,King & Waverly,37.325502,-121.829114,POINT (-121.829114 37.325502),221,06,085,503402,1400000US06085503402,06085503402,5034.02,CT,881071,0,2701,6085503402,6,85,503402,5626,5582,5626,1197,1071,5175,188,5521,282,1536,2696,631,160,148,0.0334162815499467,0.981336651261998,0.263305322128852,0.296811594202899,0.482981010390541,0.11215783860647,0.133667502088555,0.123642439431913,0,1,1,1,1,0,0,0,1,1,1,0,Highest,9.00728373380844e-05,0.0674326498126898,22,1,0.28457770386097425,Cluster 1
60045.0,Weekday,KING + WAVERLY,"22, 77",18.443829424789175,61.726545457466536,80.17037488225569,60045,60045,King & Waverly,37.325502,-121.829114,POINT (-121.829114 37.325502),221,06,085,503402,1400000US06085503402,06085503402,5034.02,CT,881071,0,2701,6085503402,6,85,503402,5626,5582,5626,1197,1071,5175,188,5521,282,1536,2696,631,160,148,0.0334162815499467,0.981336651261998,0.263305322128852,0.296811594202899,0.482981010390541,0.11215783860647,0.133667502088555,0.123642439431913,0,1,1,1,1,0,0,0,1,1,1,0,Highest,9.00728373380844e-05,0.0674326498126898,77,2,0.07987274020670769,Cluster 2
60046.0,Weekday,KING + SEMINOLE,"22, 77",11.809471917831047,89.36967691321405,101.17914883104507,60046,60046,King & Seminole,37.323729,-121.827352,POINT (-121.827352 37.323729),221,06,085,503402,1400000US06085503402,06085503402,5034.02,CT,881071,0,2701,6085503402,6,85,503402,5626,5582,5626,1197,1071,5175,188,5521,282,1536,2696,631,160,148,0.0334162815499467,0.981336651261998,0.263305322128852,0.296811594202899,0.482981010390541,0.11215783860647,0.133667502088555,0.123642439431913,0,1,1,1,1,0,0,0,1,1,1,0,Highest,9.00728373380844e-05,0.0674326498126898,22,1,0.28457770386097425,Cluster 1
60046.0,Weekday,KING + SEMINOLE,"22, 77",11.809471917831047,89.36967691321405,101.17914883104507,60046,60046,King & Seminole,37.323729,-121.827352,POINT (-121.827352 37.323729),221,06,085,503402,1400000US06085503402,06085503402,5034.02,CT,881071,0,2701,6085503402,6,85,503402,5626,5582,5626,1197,1071,5175,188,5521,282,1536,2696,631,160,148,0.0334162815499467,0.981336651261998,0.263305322128852,0.296811594202899,0.482981010390541,0.11215783860647,0.133667502088555,0.123642439431913,0,1,1,1,1,0,0,0,1,1,1,0,Highest,9.00728373380844e-05,0.0674326498126898,77,2,0.07987274020670769,Cluster 2
60053.0,Weekday,TULLY + QUIMBY,"22, 26",96.09363821592922,14.16382041161453,110.2574586275437,60053,60053,Tully & Quimby,37.325988,-121.820907,POINT (-121.820907 37.325988),161,06,085,503306,1400000US06085503306,06085503306,5033.06,CT,1667714,0,2681,6085503306,6,85,503306,4278,4258,4271,903,818,4026,300,4121,191,989,1568,516,127,38,0.0701262272089762,0.963300607760636,0.233496332518337,0.245653253849975,0.368248003757633,0.120814797471318,0.140642303433001,0.0420819490586932,0,1,1,1,1,1,1,0,0,0,1,1,Higher,0.0001710807769086,0.0596004273413216,22,1,0.28457770386097425,Cluster 1
60053.0,Weekday,TULLY + QUIMBY,"22, 26",96.09363821592922,14.16382041161453,110.2574586275437,60053,60053,Tully & Quimby,37.325988,-121.820907,POINT (-121.820907 37.325988),161,06,085,503306,1400000US06085503306,06085503306,5033.06,CT,1667714,0,2681,6085503306,6,85,503306,4278,4258,4271,903,818,4026,300,4121,191,989,1568,516,127,38,0.0701262272089762,0.963300607760636,0.233496332518337,0.245653253849975,0.368248003757633,0.120814797471318,0.140642303433001,0.0420819490586932,0,1,1,1,1,1,1,0,0,0,1,1,Higher,0.0001710807769086,0.0596004273413216,26,2,0.09381083409776843,Cluster 2
60054.0,Weekday,TULLY + KENESTA,"22, 26",30.657438605426215,5.329114246606505,35.98655285203273,60054,60054,Tully & Kenesta,37.324401,-121.823216,POINT (-121.823216 37.324401),161,06,085,503306,1400000US06085503306,06085503306,5033.06,CT,1667714,0,2681,6085503306,6,85,503306,4278,4258,4271,903,818,4026,300,4121,191,989,1568,516,127,38,0.0701262272089762,0.963300607760636,0.233496332518337,0.245653253849975,0.368248003757633,0.120814797471318,0.140642303433001,0.0420819490586932,0,1,1,1,1,1,1,0,0,0,1,1,Higher,0.0001710807769086,0.0596004273413216,22,1,0.28457770386097425,Cluster 1
60054.0,Weekday,TULLY + KENESTA,"22, 26",30.657438605426215,5.329114246606505,35.98655285203273,60054,60054,Tully & Kenesta,37.324401,-121.823216,POINT (-121.823216 37.324401),161,06,085,503306,1400000US06085503306,06085503306,5033.06,CT,1667714,0,2681,6085503306,6,85,503306,4278,4258,4271,903,818,4026,300,4121,191,989,1568,516,127,38,0.0701262272089762,0.963300607760636,0.233496332518337,0.245653253849975,0.368248003757633,0.120814797471318,0.140642303433001,0.0420819490586932,0,1,1,1,1,1,1,0,0,0,1,1,Higher,0.0001710807769086,0.0596004273413216,26,2,0.09381083409776843,Cluster 2
60055.0,Weekday,KING + TULLY,"22, 77",167.54510408751898,18.21648023029602,185.76158431781496,60055,60055,King & Tully,37.322846,-121.826194,POINT (-121.826194 37.322846),161,06,085,503306,1400000US06085503306,06085503306,5033.06,CT,1667714,0,2681,6085503306,6,85,503306,4278,4258,4271,903,818,4026,300,4121,191,989,1568,516,127,38,0.0701262272089762,0.963300607760636,0.233496332518337,0.245653253849975,0.368248003757633,0.120814797471318,0.140642303433001,0.0420819490586932,0,1,1,1,1,1,1,0,0,0,1,1,Higher,0.0001710807769086,0.0596004273413216,22,1,0.28457770386097425,Cluster 1
60055.0,Weekday,KING + TULLY,"22, 77",167.54510408751898,18.21648023029602,185.76158431781496,60055,60055,King & Tully,37.322846,-121.826194,POINT (-121.826194 37.322846),161,06,085,503306,1400000US06085503306,06085503306,5033.06,CT,1667714,0,2681,6085503306,6,85,503306,4278,4258,4271,903,818,4026,300,4121,191,989,1568,516,127,38,0.0701262272089762,0.963300607760636,0.233496332518337,0.245653253849975,0.368248003757633,0.120814797471318,0.140642303433001,0.0420819490586932,0,1,1,1,1,1,1,0,0,0,1,1,Higher,0.0001710807769086,0.0596004273413216,77,2,0.07987274020670769,Cluster 2
60056.0,Weekday,KING + SEMINOLE,"22, 77",5.380087228732739,4.151390559904492,9.531477788637224,60056,60056,King & Seminole,37.324323,-121.827676,POINT (-121.827676 37.324323),161,06,085,503306,1400000US06085503306,06085503306,5033.06,CT,1667714,0,2681,6085503306,6,85,503306,4278,4258,4271,903,818,4026,300,4121,191,989,1568,516,127,38,0.0701262272089762,0.963300607760636,0.233496332518337,0.245653253849975,0.368248003757633,0.120814797471318,0.140642303433001,0.0420819490586932,0,1,1,1,1,1,1,0,0,0,1,1,Higher,0.0001710807769086,0.0596004273413216,22,1,0.28457770386097425,Cluster 1
60056.0,Weekday,KING + SEMINOLE,"22, 77",5.380087228732739,4.151390559904492,9.531477788637224,60056,60056,King & Seminole,37.324323,-121.827676,POINT (-121.827676 37.324323),161,06,085,503306,1400000US06085503306,06085503306,5033.06,CT,1667714,0,2681,6085503306,6,85,503306,4278,4258,4271,903,818,4026,300,4121,191,989,1568,516,127,38,0.0701262272089762,0.963300607760636,0.233496332518337,0.245653253849975,0.368248003757633,0.120814797471318,0.140642303433001,0.0420819490586932,0,1,1,1,1,1,1,0,0,0,1,1,Higher,0.0001710807769086,0.0596004273413216,77,2,0.07987274020670769,Cluster 2
60057.0,Weekday,KING + CUNNINGHAM,"22, 77",98.92132309125343,28.176959671735222,127.09828276298859,60057,60057,King & Cunningham,37.328226,-121.831534,POINT (-121.831534 37.328226),161,06,085,503306,1400000US06085503306,06085503306,5033.06,CT,1667714,0,2681,6085503306,6,85,503306,4278,4258,4271,903,818,4026,300,4121,191,989,1568,516,127,38,0.0701262272089762,0.963300607760636,0.233496332518337,0.245653253849975,0.368248003757633,0.120814797471318,0.140642303433001,0.0420819490586932,0,1,1,1,1,1,1,0,0,0,1,1,Higher,0.0001710807769086,0.0596004273413216,22,1,0.28457770386097425,Cluster 1
60057.0,Weekday,KING + CUNNINGHAM,"22, 77",98.92132309125343,28.176959671735222,127.09828276298859,60057,60057,King & Cunningham,37.328226,-121.831534,POINT (-121.831534 37.328226),161,06,085,503306,1400000US06085503306,06085503306,5033.06,CT,1667714,0,2681,6085503306,6,85,503306,4278,4258,4271,903,818,4026,300,4121,191,989,1568,516,127,38,0.0701262272089762,0.963300607760636,0.233496332518337,0.245653253849975,0.368248003757633,0.120814797471318,0.140642303433001,0.0420819490586932,0,1,1,1,1,1,1,0,0,0,1,1,Higher,0.0001710807769086,0.0596004273413216,77,2,0.07987274020670769,Cluster 2
60061.0,Weekday,KING + LIDO,"22, 77",202.37874860777336,42.959677856543195,245.33842646431657,60061,60061,King & Lido,37.340967,-121.843949,POINT (-121.843949 37.340967),328,06,085,503703,1400000US06085503703,06085503703,5037.03,CT,655030,0,2711,6085503703,6,85,503703,4325,4294,4325,947,832,4058,156,4253,239,1192,1645,370,114,64,0.0360693641618497,0.983352601156069,0.287259615384615,0.293740758994579,0.38309268747089,0.0855491329479769,0.120380147835269,0.0675818373812038,0,1,1,1,1,0,0,0,1,1,1,0,Higher,6.72023893457663e-05,0.0377262221010813,22,1,0.28457770386097425,Cluster 1
60061.0,Weekday,KING + LIDO,"22, 77",202.37874860777336,42.959677856543195,245.33842646431657,60061,60061,King & Lido,37.340967,-121.843949,POINT (-121.843949 37.340967),328,06,085,503703,1400000US06085503703,06085503703,5037.03,CT,655030,0,2711,6085503703,6,85,503703,4325,4294,4325,947,832,4058,156,4253,239,1192,1645,370,114,64,0.0360693641618497,0.983352601156069,0.287259615384615,0.293740758994579,0.38309268747089,0.0855491329479769,0.120380147835269,0.0675818373812038,0,1,1,1,1,0,0,0,1,1,1,0,Higher,6.72023893457663e-05,0.0377262221010813,77,2,0.07987274020670769,Cluster 2
60063.0,Weekday,KING + VIRGINIA,"22, 77",53.786592960702926,51.9963770964158,105.78297005711867,60063,60063,King & Virginia,37.345249,-121.848115,POINT (-121.848115 37.345249),147,06,085,503711,1400000US06085503711,06085503711,5037.11,CT,965822,0,2716,6085503711,6,85,503711,5327,5320,5327,1055,912,4901,184,5152,231,939,1999,388,169,50,0.0345410174582316,0.967148488830486,0.253289473684211,0.191593552336258,0.375751879699248,0.0728364933358363,0.160189573459716,0.0473933649289099,0,1,1,1,1,0,1,0,1,1,1,0,Higher,9.72940520114207e-05,0.0408354071049616,22,1,0.28457770386097425,Cluster 1
